MANAGEMENT_TYPE_USE,JURISDICTION,JURISDICTIONAL_WATERS,FMP,SECTOR_USE,SUBSECTOR_USE,REGION,SPP_NAME,CLUSTER
IGNORABLE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,ALL,2782
IGNORABLE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,ALL,2783
ABC,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,TRIGGERFISH,2784
OFL,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,TRIGGERFISH,2785
MSY,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,TRIGGERFISH,2786
MSST,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,TRIGGERFISH,2787
MFMT,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,ALL,ALL,CARIBBEAN,TRIGGERFISH,2788
ABC,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,ALL,ALL,GULF OF MEXICO,"MACKEREL, KING",2789
OFL,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,ALL,ALL,GULF OF MEXICO,"MACKEREL, KING",2790
ABC,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,ALL,ALL,GULF OF MEXICO,COBIA,2791
OFL,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,ALL,ALL,GULF OF MEXICO,COBIA,2792
TRIP LIMIT,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,COMMERCIAL,ALL,GULF OF MEXICO,COBIA,2793
BAG LIMIT,FEDERAL,EEZ,COASTAL MIGRATORY PELAGIC RESOURCES,RECREATIONAL,ALL,GULF OF MEXICO,COBIA,2794
OY,FEDERAL,EEZ,REEF FISH RESOURCES OF THE GULF OF MEXICO,ALL,ALL,GULF OF MEXICO,"GROUPER, GOLIATH",2795
OY,FEDERAL,EEZ,REEF FISH RESOURCES OF THE GULF OF MEXICO,ALL,ALL,GULF OF MEXICO,ALL,2796
MSST,FEDERAL,EEZ,RED DRUM FISHERY OF THE GULF OF MEXICO,ALL,ALL,GULF OF MEXICO,ALL,2797
PROHIBITED GEAR,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,POWERHEAD,SOUTH ATLANTIC,ALL,2798
OFL,FEDERAL,EEZ,REEF FISH RESOURCES OF THE GULF OF MEXICO,ALL,ALL,GULF OF MEXICO,"SNAPPER, RED",2799
ABC,FEDERAL,EEZ,REEF FISH RESOURCES OF THE GULF OF MEXICO,ALL,ALL,GULF OF MEXICO,"SNAPPER, RED",2800
OFL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"AMBERJACK, GREATER",2801
ACL,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"AMBERJACK, GREATER",2802
OY,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"AMBERJACK, GREATER",2803
ABC,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,ALL,ALL,SOUTH ATLANTIC,"AMBERJACK, GREATER",2804
CLOSURE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,ALL,GULF OF MEXICO,"GROUPER, GAG",2805
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,RECREATIONAL,ALL,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2806
CLOSURE,FEDERAL,EEZ,FMP FOR THE EEZ AROUND PUERTO RICO,COMMERCIAL,ALL,CARIBBEAN,"LOBSTER, CARIBBEAN SPINY",2807
CLOSURE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,ALL,SOUTH ATLANTIC,"GROUPER, GAG",2808
CLOSURE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,RECREATIONAL,ALL,SOUTH ATLANTIC,"TILEFISH, GOLDEN",2809
CLOSURE,FEDERAL,EEZ,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,COMMERCIAL,HOOK AND LINE,SOUTH ATLANTIC,"TILEFISH, GOLDEN",2810
